hom119 Gm07 42712771 42713442
hom119 Cpsupercontig_29 1249840 1251012
hom120 Gm07 42722672 42725498
hom120 Cpsupercontig_59 978224 981282
hom121 Gm07 42729419 42730039
hom121 Cpcontig_47211 491 826
hom122 Gm07 42743261 42744467
hom122 Cpsupercontig_48 486535 488061
hom123 Gm07 42767087 42769734
hom123 Cpsupercontig_129 282566 284443
hom124 Gm07 42795192 42797302
hom124 Cpsupercontig_287 34265 35386
hom125 Gm07 42798218 42799751
hom125 Cpsupercontig_1482 8350 10027
hom126 Gm07 42803399 42804324
hom126 Cpsupercontig_3 525830 527035
hom127 Gm09 3240344 3241358
hom127 Cpsupercontig_9 520184 520636
hom128 Gm09 3256409 3259524
hom128 Cpsupercontig_151 469755 472657
hom129 Gm09 3264053 3266372
hom129 Cpsupercontig_9 524524 525512
hom130 Gm09 3290206 3292596
hom130 Cpsupercontig_9 546209 549479
hom131 Gm09 3294458 3298205
hom131 Cpsupercontig_9 551095 554237
hom132 Gm09 3306190 3308779
hom132 Cpsupercontig_555 23017 23271
hom133 Gm09 3324069 3325408
hom133 Cpsupercontig_9 579724 580289
hom134 Gm09 3329277 3330660
hom134 Cpsupercontig_9 579724 580289
hom135 Gm09 3344864 3347261
hom135 Cpsupercontig_9 579724 580289
hom136 Gm09 3349534 3353965
hom136 Cpsupercontig_36 1083444 1085554
hom137 Gm09 3355894 3358704
hom137 Cpsupercontig_9 581739 582488
hom138 Gm09 3389474 3390846
hom138 Cpsupercontig_9 610989 612623
hom139 Gm09 3399463 3404373
hom139 Cpsupercontig_9 613908 618351
hom140 Gm09 3413124 3418094
hom140 Cpsupercontig_2 3285637 3290563
hom141 Gm09 3503995 3504104
hom141 Cpsupercontig_21 1487989 1488513
hom142 Gm09 3538093 3545778
hom142 Cpsupercontig_50 1534413 1541472
hom143 Gm09 3559911 3566200
hom143 Cpsupercontig_50 1546609 1554239
hom144 Gm09 3583155 3584319
hom144 Cpsupercontig_50 1559534 1560084
hom145 Gm09 3594312 3602372
hom145 Cpsupercontig_50 1569878 1578653
hom146 Gm09 3611733 3613271
hom146 Cpsupercontig_50 1604161 1605838
hom147 Gm09 3619929 3620538
hom147 Cpsupercontig_81 462590 463057
hom148 Gm09 3625899 3627380
hom148 Cpsupercontig_16 2896635 2897287
hom149 Gm09 3634464 3636010
hom149 Cpsupercontig_16 2889479 2893114
hom150 Gm09 3637377 3643037
hom150 Cpsupercontig_16 2889479 2893114
hom151 Gm09 3664553 3666009
hom151 Cpsupercontig_16 2820815 2822143
hom152 Gm09 3673792 3675781
hom152 Cpsupercontig_16 2814627 2815183
hom153 Gm09 3680847 3681515
hom153 Cpsupercontig_141 811580 813169
hom154 Gm09 3682746 3688955
hom154 Cpsupercontig_16 2796846 2805370
hom155 Gm09 3693019 3703214
hom155 Cpsupercontig_16 2776233 2782131
hom156 Gm09 3713321 3719491
hom156 Cpsupercontig_75 444977 446077
hom157 Gm09 3722781 3730790
hom157 Cpsupercontig_16 2736831 2747218
hom158 Gm09 3730498 3732572
hom158 Cpsupercontig_1597 4858 6637
hom159 Gm09 3730498 3732572
hom159 Cpsupercontig_327 11967 13229
hom160 Gm09 3740291 3749338
hom160 Cpsupercontig_23 1583959 1588088
hom161 Gm09 3750785 3756168
hom161 Cpsupercontig_16 2679855 2699533
hom162 Gm09 3778062 3779966
hom162 Cpsupercontig_16 2637011 2638581
hom163 Gm09 3781656 3789015
hom163 Cpsupercontig_16 2607020 2616490
hom164 Gm09 3798127 3800751
hom164 Cpsupercontig_9 1406492 1407868
hom165 Gm09 3805629 3806102
hom165 Cpsupercontig_9 1404016 1404633
hom166 Gm09 3810885 3812630
hom166 Cpsupercontig_9 167466 167909
hom167 Gm09 3820794 3822973
hom167 Cpsupercontig_16 2528823 2531692
hom168 Gm09 3835129 3839129
hom168 Cpsupercontig_16 2522974 2527312
hom169 Gm09 3842985 3848193
hom169 Cpsupercontig_59 978224 981282
hom170 Gm09 3852134 3852451
hom170 Cpcontig_47211 491 826
hom171 Gm09 3863046 3863804
hom171 Cpcontig_47211 491 826
hom172 Gm09 3876212 3877587
hom172 Cpsupercontig_48 486535 488061
hom173 Gm09 3891235 3893645
hom173 Cpsupercontig_16 2444547 2446504
hom174 Gm09 3897868 3898910
hom174 Cpsupercontig_287 34265 35386
hom175 Gm09 3948635 3950730
hom175 Cpsupercontig_1482 1286 2647
hom176 Gm10 1352270 1352452
hom176 Cpsupercontig_15 900725 902995
hom177 Gm10 1361145 1362998
hom177 Cpsupercontig_151 441159 444332
hom178 Gm10 1365769 1366832
hom178 Cpsupercontig_12 973226 978170
hom179 Gm10 1374020 1374706
hom179 Cpsupercontig_151 407150 407813
hom180 Gm10 1377919 1378767
hom180 Cpsupercontig_151 404494 404913
hom181 Gm10 1397022 1398794
hom181 Cpsupercontig_151 390554 391633
hom182 Gm10 1455418 1460820
hom182 Cpsupercontig_151 303454 309947
hom183 Gm10 1462725 1464831
hom183 Cpsupercontig_151 283729 285658
hom184 Gm10 1466839 1468716
hom184 Cpsupercontig_151 283729 285658
hom185 Gm10 1476928 1478613
hom185 Cpsupercontig_151 237463 238427
hom186 Gm10 1480536 1481396
hom186 Cpsupercontig_151 237463 238427
hom187 Gm10 1483446 1485504
hom187 Cpsupercontig_202 164938 169112
hom188 Gm10 1491088 1493871
hom188 Cpsupercontig_151 173639 175867
hom189 Gm10 1519053 1519546
hom189 Cpsupercontig_48 651645 652178
hom190 Gm10 1522919 1523822
hom190 Cpsupercontig_9 1662505 1663005
hom191 Gm10 1526992 1528035
hom191 Cpsupercontig_9 1665414 1665923
hom192 Gm10 1541872 1547749
hom192 Cpsupercontig_9 1683937 1690279
hom193 Gm10 1557807 1567475
hom193 Cpsupercontig_9 1694926 1703779
hom194 Gm10 1568650 1571634
hom194 Cpsupercontig_9 1708261 1710733
hom195 Gm10 1571785 1576914
hom195 Cpsupercontig_9 1711711 1716754
hom196 Gm10 1592908 1593116
hom196 Cpsupercontig_9 1723961 1731988
hom197 Gm10 37847639 37854025
hom197 Cpsupercontig_48 825260 829658
hom198 Gm10 37858055 37864496
hom198 Cpsupercontig_48 815472 822841
hom199 Gm10 37890950 37894229
hom199 Cpsupercontig_48 804121 807310
hom200 Gm10 37903109 37906399
hom200 Cpsupercontig_48 787879 789969
hom201 Gm10 37944571 37947787
hom201 Cpsupercontig_3064 3826 5256
hom202 Gm10 37986560 37989729
hom202 Cpsupercontig_37 158276 161434
hom203 Gm10 37991724 37995398
hom203 Cpsupercontig_48 746651 748999
hom204 Gm10 37996894 38000876
hom204 Cpsupercontig_48 734226 737145
hom205 Gm10 38041677 38045525
hom205 Cpsupercontig_48 691703 695929
hom206 Gm10 38048887 38050336
hom206 Cpsupercontig_48 688916 690229
hom207 Gm10 38055721 38059600
hom207 Cpsupercontig_48 671812 676759
hom208 Gm10 38076565 38079829
hom208 Cpsupercontig_48 623385 624753
hom209 Gm10 38081908 38084092
hom209 Cpsupercontig_327 48840 49521
hom210 Gm10 38104007 38106122
hom210 Cpsupercontig_327 36472 38249
hom211 Gm10 38116453 38126047
hom211 Cpsupercontig_327 20197 25182
hom212 Gm10 38130142 38132319
hom212 Cpsupercontig_327 11967 13229
hom213 Gm10 38133945 38137464
hom213 Cpsupercontig_327 8602 11381
hom214 Gm10 38162041 38168251
hom214 Cpsupercontig_48 512226 516161
hom215 Gm10 38182839 38187040
hom215 Cpsupercontig_48 502458 506865
hom216 Gm10 38188547 38189607
hom216 Cpsupercontig_48 493985 500329
hom217 Gm10 38199587 38203430
hom217 Cpsupercontig_48 481164 485460
hom218 Gm10 38206932 38217026
hom218 Cpsupercontig_48 469548 479136
hom219 Gm10 38213161 38213871
hom219 Cpsupercontig_116 799530 819070
hom220 Gm10 38219318 38226608
hom220 Cpsupercontig_125 653056 660834
hom221 Gm10 38232443 38239363
hom221 Cpsupercontig_48 458027 465979
hom222 Gm10 38238580 38240592
hom222 Cpsupercontig_48 456171 457247
hom223 Gm10 38286794 38286904
hom223 Cpsupercontig_65 1340956 1344587
hom224 Gm10 38295452 38295617
hom224 Cpcontig_27573 3330 5910
hom225 Gm15 11839043 11839508
hom225 Cpsupercontig_34 1268726 1270736
hom226 Gm15 11855053 11856173
hom226 Cpsupercontig_9 520184 520636
hom227 Gm15 11877221 11881227
hom227 Cpsupercontig_151 469755 472657
hom228 Gm15 11885640 11887469
hom228 Cpsupercontig_9 524524 525512
hom229 Gm15 11928337 11929498
hom229 Cpsupercontig_9 546209 549479
hom230 Gm15 11932855 11936640
hom230 Cpsupercontig_9 551095 554237
hom231 Gm15 11947073 11948331
hom231 Cpsupercontig_555 23017 23271
hom232 Gm15 11951086 11952306
hom232 Cpsupercontig_56 1116800 1117335
hom233 Gm15 11953069 11954097
hom233 Cpsupercontig_65 164351 167396
hom234 Gm15 11972796 11974263
hom234 Cpsupercontig_9 579724 580289
hom235 Gm15 11976485 11977574
hom235 Cpsupercontig_9 579724 580289
hom236 Gm15 12000417 12002129
hom236 Cpsupercontig_9 579724 580289
hom237 Gm15 12003525 12004393
hom237 Cpsupercontig_9 579724 580289
hom238 Gm15 12012733 12014126
hom238 Cpsupercontig_9 579724 580289
hom239 Gm15 12015344 12019831
hom239 Cpsupercontig_36 1083444 1085554
hom240 Gm15 12027874 12030451
hom240 Cpsupercontig_9 581739 582488
hom241 Gm15 12036464 12037517
hom241 Cpsupercontig_9 581739 582488
hom242 Gm15 12076731 12078192
hom242 Cpsupercontig_112 310456 313671
hom243 Gm15 12088954 12090103
hom243 Cpsupercontig_9 610989 612623
hom244 Gm15 12101122 12101941
hom244 Cpcontig_47211 491 826
hom245 Gm15 12112103 12112249
hom245 Cpcontig_47211 491 826
hom246 Gm15 12113491 12118788
hom246 Cpsupercontig_26 339185 341030
hom247 Gm15 12121477 12124388
hom247 Cpsupercontig_59 978224 981282
hom248 Gm15 12127209 12130656
hom248 Cpsupercontig_16 2522974 2527312
hom249 Gm15 12141849 12142907
hom249 Cpsupercontig_16 2528823 2531692
hom250 Gm15 12145318 12147094
hom250 Cpsupercontig_9 167466 167909
hom251 Gm15 12153757 12154260
hom251 Cpsupercontig_9 1404016 1404633
hom252 Gm15 12156797 12157600
hom252 Cpsupercontig_9 1406492 1407868
hom253 Gm15 12168890 12176570
hom253 Cpsupercontig_16 2607020 2616490
hom254 Gm15 12177914 12179982
hom254 Cpsupercontig_16 2637011 2638581
hom255 Gm15 12182713 12183749
hom255 Cpsupercontig_166 299617 303238
hom256 Gm15 12214018 12217498
hom256 Cpsupercontig_16 2679855 2699533
hom257 Gm15 12223735 12237969
hom257 Cpsupercontig_23 1583959 1588088
hom258 Gm15 12247408 12249240
hom258 Cpsupercontig_327 11967 13229
hom259 Gm15 12249510 12256538
hom259 Cpsupercontig_16 2736831 2747218
hom260 Gm15 12266739 12272608
hom260 Cpsupercontig_75 444977 446077
hom261 Gm15 12280587 12280757
hom261 Cpsupercontig_125 472388 477376
hom262 Gm15 12288847 12296785
hom262 Cpsupercontig_16 2776233 2782131
hom263 Gm15 12298421 12305569
hom263 Cpsupercontig_16 2796846 2805370
hom264 Gm15 12307502 12308847
hom264 Cpsupercontig_19 278116 279606
hom265 Gm15 12337030 12338417
hom265 Cpsupercontig_16 2820815 2822143
hom266 Gm15 12348033 12348806
hom266 Cpsupercontig_7 557343 569268
hom267 Gm15 12358269 12364592
hom267 Cpsupercontig_16 2889479 2893114
hom268 Gm15 12366601 12370132
hom268 Cpsupercontig_16 2889479 2893114
hom269 Gm15 12395575 12397589
hom269 Cpsupercontig_50 1604161 1605838
hom270 Gm15 12415745 12416631
hom270 Cpsupercontig_50 1559534 1560084
hom271 Gm15 12424551 12425586
hom271 Cpsupercontig_48 177100 184071
hom272 Gm15 12431241 12438315
hom272 Cpsupercontig_50 1546609 1554239
hom273 Gm15 12456180 12466219
hom273 Cpsupercontig_50 1534413 1541472
hom274 Gm15 12475984 12478207
hom274 Cpsupercontig_50 1526912 1532495
hom275 Gm15 12535494 12535611
hom275 Cpsupercontig_44 505833 515242
hom276 Gm15 12605759 12612018
hom276 Cpsupercontig_2 3292656 3297530
hom277 Gm15 12612154 12616078
hom277 Cpsupercontig_2 3292656 3297530
hom278 Gm15 12618214 12618968
hom278 Cpsupercontig_27 136429 140724
hom279 Gm15 12620457 12626632
hom279 Cpsupercontig_2 3285637 3290563
hom280 Gm15 12628899 12632044
hom280 Cpsupercontig_9 619847 622461
hom281 Gm15 12633472 12638814
hom281 Cpsupercontig_9 613908 618351
hom282 Gm15 12649966 12650632
hom282 Cpsupercontig_42 564950 567838
hom283 Gm15 12656063 12656781
hom283 Cpsupercontig_701 18608 21589
hom284 Gm15 12659002 12660645
hom284 Cpsupercontig_48 486535 488061
hom285 Gm15 12689672 12692744
hom285 Cpsupercontig_16 2444547 2446504
hom286 Gm15 12697385 12699962
hom286 Cpsupercontig_287 34265 35386
hom287 Gm15 12703966 12705851
hom287 Cpsupercontig_287 34265 35386
hom288 Gm15 12709349 12712882
hom288 Cpsupercontig_287 34265 35386
hom289 Gm15 12716548 12718022
hom289 Cpsupercontig_441 17065 18216
hom290 Gm15 12727396 12728922
hom290 Cpsupercontig_287 34265 35386
hom291 Gm15 12731187 12732784
hom291 Cpsupercontig_2512 403 6123
hom292 Gm15 12738576 12738802
hom292 Cpsupercontig_9 2462178 2463476
hom293 Gm15 12796981 12798653
hom293 Cpsupercontig_1482 1286 2647
hom294 Gm17 1846748 1848445
hom294 Cpsupercontig_1482 1286 2647
hom295 Gm17 1849451 1850136
hom295 Cpsupercontig_441 17065 18216
hom296 Gm17 1868269 1870726
hom296 Cpsupercontig_129 282566 284443
hom297 Gm17 1893435 1894022
hom297 Cpsupercontig_161 3482 8416
hom298 Gm17 1903135 1903982
hom298 Cpcontig_47211 491 826
hom299 Gm17 1908121 1910965
hom299 Cpsupercontig_59 978224 981282
hom300 Gm17 1915276 1916806
hom300 Cpsupercontig_29 1249840 1251012
hom301 Gm17 1928723 1932136
hom301 Cpsupercontig_16 2528823 2531692
hom302 Gm17 1934909 1938103
hom302 Cpsupercontig_16 2538276 2540221
hom303 Gm17 1938524 1939159
hom303 Cpsupercontig_85 809706 810266
hom304 Gm17 1941458 1941956
hom304 Cpsupercontig_85 809706 810266
hom305 Gm17 1952038 1952397
hom305 Cpsupercontig_9 1406492 1407868
hom306 Gm17 1956733 1964981
hom306 Cpsupercontig_16 2607020 2616490
hom307 Gm17 1966229 1977610
hom307 Cpsupercontig_16 2618876 2632103
hom308 Gm17 1979567 1982402
hom308 Cpsupercontig_9 1416077 1420157
hom309 Gm17 1985323 1987851
hom309 Cpsupercontig_16 2633170 2636105
hom310 Gm17 1989497 2000060
hom310 Cpsupercontig_66 392950 395878
hom311 Gm17 2000254 2006086
hom311 Cpsupercontig_16 2679855 2699533
hom312 Gm17 2013090 2021174
hom312 Cpsupercontig_23 1583959 1588088
hom313 Gm17 2037571 2038861
hom313 Cpsupercontig_16 2820815 2822143
hom314 Gm17 2050229 2057680
hom314 Cpsupercontig_16 2861469 2872365
hom315 Gm17 2064006 2070930
hom315 Cpsupercontig_16 2861469 2872365
hom316 Gm17 2081290 2082305
hom316 Cpsupercontig_16 2896635 2897287
hom317 Gm17 2091387 2093157
hom317 Cpsupercontig_50 1604161 1605838
hom318 Gm17 2099335 2103391
hom318 Cpsupercontig_50 1594258 1599521
hom319 Gm17 2104674 2107873
hom319 Cpsupercontig_50 1567561 1569234
hom320 Gm17 2111023 2117672
hom320 Cpsupercontig_95 793925 801710
hom321 Gm17 2119657 2119884
hom321 Cpsupercontig_114 611252 613489
hom322 Gm17 2143324 2144847
hom322 Cpsupercontig_50 1440948 1442320
hom323 Gm17 2146527 2150474
hom323 Cpsupercontig_50 1435764 1437809
hom324 Gm17 2167400 2169670
hom324 Cpsupercontig_9 619847 622461
hom325 Gm17 2171446 2175206
hom325 Cpsupercontig_9 613908 618351
hom326 Gm17 2179387 2180589
hom326 Cpsupercontig_9 610989 612623
hom327 Gm17 2180692 2187342
hom327 Cpsupercontig_9 604682 609959
hom328 Gm17 2199832 2207094
hom328 Cpsupercontig_9 587353 594056
hom329 Gm17 2207345 2208417
hom329 Cpsupercontig_9 584386 585442
hom330 Gm17 2209761 2210757
hom330 Cpsupercontig_9 581739 582488
hom331 Gm17 2216684 2217891
hom331 Cpsupercontig_9 579724 580289
hom332 Gm17 2222082 2229478
hom332 Cpsupercontig_9 579724 580289
hom333 Gm17 2225146 2226169
hom333 Cpsupercontig_9 579724 580289
hom334 Gm17 2255281 2259564
hom334 Cpsupercontig_9 551095 554237
hom335 Gm17 2262773 2265105
hom335 Cpsupercontig_9 546209 549479
hom336 Gm17 2294333 2296001
hom336 Cpsupercontig_9 524524 525512
hom337 Gm17 2302793 2303010
hom337 Cpsupercontig_9 520184 520636
hom338 Gm19 46244810 46252962
hom338 Cpsupercontig_9 1222316 1232640
hom339 Gm19 46281887 46283146
hom339 Cpsupercontig_11 568025 569898
hom340 Gm19 46301684 46304736
hom340 Cpsupercontig_169 412702 414255
hom341 Gm19 46306265 46310403
hom341 Cpsupercontig_9 1387744 1391889
hom342 Gm19 46313671 46318515
hom342 Cpsupercontig_9 1398152 1403184
hom343 Gm19 46318944 46319578
hom343 Cpsupercontig_9 1404016 1404633
hom344 Gm19 46320964 46322522
hom344 Cpsupercontig_9 1406492 1407868
hom345 Gm19 46330715 46333163
hom345 Cpsupercontig_9 1458966 1461203
hom346 Gm19 46333399 46337711
hom346 Cpsupercontig_9 1462678 1465055
hom347 Gm19 46339306 46342871
hom347 Cpsupercontig_9 1466727 1469166
hom348 Gm19 46377293 46380548
hom348 Cpsupercontig_9 1502736 1504766
hom349 Gm19 46388226 46391773
hom349 Cpsupercontig_9 1508867 1510965
hom350 Gm19 46401239 46404598
hom350 Cpsupercontig_19 2346984 2348753
hom351 Gm19 46416014 46418681
hom351 Cpsupercontig_9 1723961 1731988
hom352 Gm19 46420496 46423290
hom352 Cpsupercontig_9 1704350 1707045
hom353 Gm19 46424673 46431084
hom353 Cpsupercontig_229 183217 190094
hom354 Gm19 46440492 46441257
hom354 Cpsupercontig_9 1664380 1664856
hom355 Gm19 46466009 46473557
hom355 Cpsupercontig_96 170916 180278
hom356 Gm19 46475303 46475913
hom356 Cpsupercontig_48 651645 652178
hom357 Gm19 46503121 46508242
hom357 Cpsupercontig_151 163817 167480
hom358 Gm19 46511065 46513792
hom358 Cpsupercontig_151 173639 175867
hom359 Gm19 46527775 46535541
hom359 Cpsupercontig_151 218444 229369
hom360 Gm19 46544712 46546730
hom360 Cpsupercontig_151 283729 285658
hom361 Gm19 46547961 46552341
hom361 Cpsupercontig_151 287110 290371
hom362 Gm19 46572453 46573668
