chr7	Gaze	gene	15580298	15581836	16.5272	+	.	Gene GSVIVG01000139001 ; Complete 1
chr7	Gaze	gene	15582245	15586140	304.6424	-	.	Gene GSVIVG01000140001 ; Complete 1
chr7	Gaze	gene	15589316	15590604	55.455	+	.	Gene GSVIVG01000141001 ; Complete 1
chr7	Gaze	gene	15603695	15605336	14.9481	+	.	Gene GSVIVG01000142001 ; Complete 1
chr7	Gaze	gene	15614445	15616183	23.3073	+	.	Gene GSVIVG01000143001 ; Complete 1
chr7	Gaze	gene	15621175	15622997	116.8137	-	.	Gene GSVIVG01000144001 ; Complete 1
chr7	Gaze	gene	15629882	15632921	76.1184	+	.	Gene GSVIVG01000145001 ; Complete 1
chr7	Gaze	gene	15634254	15637958	146.6486	-	.	Gene GSVIVG01000146001 ; Complete 1
chr7	Gaze	gene	15640823	15646075	14.7344	+	.	Gene GSVIVG01000147001 ; Complete 1
chr7	Gaze	gene	15648135	15655768	146.5759	+	.	Gene GSVIVG01000148001 ; Complete 1
chr7	Gaze	gene	15656490	15669801	437.5792	+	.	Gene GSVIVG01000149001 ; Complete 1
chr7	Gaze	gene	15670902	15674503	82.3376	-	.	Gene GSVIVG01000150001 ; Complete 1
chr7	Gaze	gene	15674584	15682376	65.4938	+	.	Gene GSVIVG01000151001 ; Complete 1
chr7	Gaze	gene	15683072	15688842	278.8817	+	.	Gene GSVIVG01000152001 ; Complete 1
chr7	Gaze	gene	15698760	15706662	216.1066	-	.	Gene GSVIVG01000153001 ; Complete 1
chr7	Gaze	gene	15709458	15714489	249.2208	+	.	Gene GSVIVG01000154001 ; Complete 1
chr7	Gaze	gene	15715343	15720091	90.493	-	.	Gene GSVIVG01000155001 ; Complete 1
chr7	Gaze	gene	15729365	15731934	28.6499	+	.	Gene GSVIVG01000156001 ; Complete 1
chr7	Gaze	gene	15733291	15736152	13.7351	-	.	Gene GSVIVG01000157001 ; Complete 1
chr7	Gaze	gene	15737603	15740223	0.1095	+	.	Gene GSVIVG01000158001 ; Complete 1
chr7	Gaze	gene	15744814	15748842	135.1136	+	.	Gene GSVIVG01000159001 ; Complete 1
chr7	Gaze	gene	15762668	15764039	56.5466	+	.	Gene GSVIVG01000162001 ; Complete 1
chr7	Gaze	gene	15768283	15796141	714.8541	+	.	Gene GSVIVG01000163001 ; Complete 1
chr7	Gaze	gene	15798066	15799979	7.5517	-	.	Gene GSVIVG01000164001 ; Complete 1
chr7	Gaze	gene	15809675	15820705	235.0118	+	.	Gene GSVIVG01000167001 ; Complete 1
chr7	Gaze	gene	15821751	15822734	32.952	+	.	Gene GSVIVG01000168001 ; Complete 1
chr7	Gaze	gene	15824524	15838909	165.3348	-	.	Gene GSVIVG01000169001 ; Complete 1
chr7	Gaze	gene	15840160	15846953	237.5606	-	.	Gene GSVIVG01000170001 ; Complete 1
chr7	Gaze	gene	15847833	15849642	97.4386	-	.	Gene GSVIVG01000171001 ; Complete 1
chr7	Gaze	gene	15855261	15859539	133.2495	-	.	Gene GSVIVG01000173001 ; Complete 1
chr7	Gaze	gene	15867223	15875213	82.9204	-	.	Gene GSVIVG01000174001 ; Complete 1
chr7	Gaze	gene	15881221	15881409	2.6996	+	.	Gene GSVIVG01000175001 ; Complete 1
chr7	Gaze	gene	15895365	15897957	97.1053	-	.	Gene GSVIVG01000176001 ; Complete 1
chr7	Gaze	gene	15913499	15915174	0.5644	-	.	Gene GSVIVG01000177001 ; Complete 1
chr7	Gaze	gene	15918217	15920103	12.2216	+	.	Gene GSVIVG01000178001 ; Complete 1
chr7	Gaze	gene	15920890	15944704	463.2714	-	.	Gene GSVIVG01000179001 ; Complete 1
chr7	Gaze	gene	15952303	15953886	30.201	+	.	Gene GSVIVG01000181001 ; Complete 1
chr7	Gaze	gene	15956383	15958188	58.9836	+	.	Gene GSVIVG01000182001 ; Complete 1
chr7	Gaze	gene	15965561	15967356	61.0998	+	.	Gene GSVIVG01000184001 ; Complete 1
chr7	Gaze	gene	15976676	15982748	33.4639	+	.	Gene GSVIVG01000186001 ; Complete 1
chr7	Gaze	gene	15983300	15985109	58.8816	+	.	Gene GSVIVG01000187001 ; Complete 1
chr7	Gaze	gene	16000189	16002131	59.2195	+	.	Gene GSVIVG01000189001 ; Complete 1
chr7	Gaze	gene	16002500	16009833	20.7667	+	.	Gene GSVIVG01000190001 ; Complete 1
chr7	Gaze	gene	16010684	16016053	14.4401	-	.	Gene GSVIVG01000191001 ; Complete 1
chr7	Gaze	gene	16016095	16017421	54.7761	+	.	Gene GSVIVG01000192001 ; Complete 1
chr7	Gaze	gene	16022880	16024845	64.6107	+	.	Gene GSVIVG01000194001 ; Complete 1
chr7	Gaze	gene	16026061	16030244	61.5255	+	.	Gene GSVIVG01000196001 ; Complete 1
chr7	Gaze	gene	16039699	16055149	19.147	+	.	Gene GSVIVG01000198001 ; Complete 1
chr7	Gaze	gene	16055622	16057891	56.9413	+	.	Gene GSVIVG01000199001 ; Complete 1
chr7	Gaze	gene	16059687	16067698	101.3507	+	.	Gene GSVIVG01000200001 ; Complete 1
chr7	Gaze	gene	16097589	16100336	17.8877	-	.	Gene GSVIVG01000205001 ; Complete 1
chr7	Gaze	gene	16103318	16104548	112.9979	-	.	Gene GSVIVG01000208001 ; Complete 1
chr7	Gaze	gene	16105485	16106369	1.6556	+	.	Gene GSVIVG01000209001 ; Complete 1
chr7	Gaze	gene	16109278	16111770	3.3382	+	.	Gene GSVIVG01000210001 ; Complete 1
chr7	Gaze	gene	16116975	16119503	5.1773	+	.	Gene GSVIVG01000211001 ; Complete 1
chr7	Gaze	gene	16125314	16127833	5.3478	+	.	Gene GSVIVG01000212001 ; Complete 1
chr7	Gaze	gene	16134670	16135849	2.5437	-	.	Gene GSVIVG01000213001 ; Complete 1
chr7	Gaze	gene	16138913	16139197	1.6354	+	.	Gene GSVIVG01000214001 ; Complete 1
chr7	Gaze	gene	16141256	16176535	361.3294	+	.	Gene GSVIVG01000215001 ; Complete 1
chr7	Gaze	gene	16177167	16178863	164.815	-	.	Gene GSVIVG01000216001 ; Complete 1
chr7	Gaze	gene	16179866	16207211	463.1371	+	.	Gene GSVIVG01000217001 ; Complete 1
chr7	Gaze	gene	16208203	16209037	21.4719	-	.	Gene GSVIVG01000219001 ; Complete 1
chr7	Gaze	gene	16228570	16231247	65.7447	+	.	Gene GSVIVG01000222001 ; Complete 1
chr7	Gaze	gene	16233326	16236429	216.5784	+	.	Gene GSVIVG01000223001 ; Complete 1
chr7	Gaze	gene	16242881	16246098	199.9073	+	.	Gene GSVIVG01000224001 ; Complete 1
chr7	Gaze	gene	16254593	16256503	142.461	-	.	Gene GSVIVG01000226001 ; Complete 1
chr7	Gaze	gene	16265282	16267397	21.956	+	.	Gene GSVIVG01000227001 ; Complete 1
chr7	Gaze	gene	16271611	16275676	276.3383	+	.	Gene GSVIVG01000228001 ; Complete 1
chr7	Gaze	gene	20121879	20122109	0.7559	+	.	Gene GSVIVG01000229001 ; Complete 1
chr7	Gaze	gene	20130225	20131820	42.9549	+	.	Gene GSVIVG01000230001 ; Complete 1
chr7	Gaze	gene	20167394	20169125	104.7028	+	.	Gene GSVIVG01000232001 ; Complete 1
chr7	Gaze	gene	20183034	20211829	473.2038	-	.	Gene GSVIVG01000233001 ; Complete 1
chr7	Gaze	gene	20243491	20280140	698.786	+	.	Gene GSVIVG01000234001 ; Complete 1
chr7	Gaze	gene	20280188	20302163	133.7496	-	.	Gene GSVIVG01000235001 ; Complete 1
chr7	Gaze	gene	20319860	20326362	121.0611	+	.	Gene GSVIVG01000236001 ; Complete 1
chr7	Gaze	gene	20328262	20394419	486.072	-	.	Gene GSVIVG01000237001 ; Complete 1
chr7	Gaze	gene	20409585	20417391	299.2766	+	.	Gene GSVIVG01000238001 ; Complete 1
chr7	Gaze	gene	20419753	20422924	94.2015	-	.	Gene GSVIVG01000239001 ; Complete 1
chr7	Gaze	gene	20424217	20428224	70.9358	-	.	Gene GSVIVG01000240001 ; Complete 1
chr7	Gaze	gene	20454575	20473283	465.896	+	.	Gene GSVIVG01000243001 ; Complete 1
chr7	Gaze	gene	20473817	20479266	17.7704	-	.	Gene GSVIVG01000244001 ; Complete 1
chr7	Gaze	gene	20480522	20486303	196.5474	-	.	Gene GSVIVG01000245001 ; Complete 1
chr7	Gaze	gene	20487152	20488674	75.1203	-	.	Gene GSVIVG01000246001 ; Complete 1
chr7	Gaze	gene	20499207	20504092	151.9168	+	.	Gene GSVIVG01000247001 ; Complete 1
chr7	Gaze	gene	20506449	20508060	100.0792	-	.	Gene GSVIVG01000248001 ; Complete 1
chr7	Gaze	gene	20523162	20529902	177.1613	+	.	Gene GSVIVG01000249001 ; Complete 1
chr7	Gaze	gene	20539010	20539762	6.1228	-	.	Gene GSVIVG01000250001 ; Complete 1
chr7	Gaze	gene	20543878	20546350	84.8064	-	.	Gene GSVIVG01000251001 ; Complete 1
chr7	Gaze	gene	20552339	20557870	118.7841	-	.	Gene GSVIVG01000252001 ; Complete 1
chr7	Gaze	gene	20563594	20582990	363.3449	+	.	Gene GSVIVG01000253001 ; Complete 1
chr7	Gaze	gene	20590459	20591957	5.7217	-	.	Gene GSVIVG01000254001 ; Complete 1
chr7	Gaze	gene	20592274	20594411	17.8631	-	.	Gene GSVIVG01000255001 ; Complete 1
chr7	Gaze	gene	20596048	20597073	1.1819	+	.	Gene GSVIVG01000256001 ; Complete 1
chr7	Gaze	gene	20600800	20613759	418.3704	-	.	Gene GSVIVG01000257001 ; Complete 1
chr7	Gaze	gene	20614997	20632498	9.7586	+	.	Gene GSVIVG01000258001 ; Complete 1
chr7	Gaze	gene	20634446	20654932	488.7632	-	.	Gene GSVIVG01000259001 ; Complete 1
chr7	Gaze	gene	20659641	20670506	8.9277	+	.	Gene GSVIVG01000260001 ; Complete 1
chr7	Gaze	gene	20670984	20679844	108.3161	+	.	Gene GSVIVG01000261001 ; Complete 1
chr7	Gaze	gene	20683940	20690017	293.7911	-	.	Gene GSVIVG01000262001 ; Complete 1
chr7	Gaze	gene	20695409	20704468	379.4149	-	.	Gene GSVIVG01000263001 ; Complete 1
chr7	Gaze	gene	20707638	20715321	239.7416	-	.	Gene GSVIVG01000264001 ; Complete 1
chr7	Gaze	gene	20715350	20721724	33.6813	-	.	Gene GSVIVG01000265001 ; Complete 1
chr7	Gaze	gene	20722095	20732642	496.0595	-	.	Gene GSVIVG01000266001 ; Complete 1
chr7	Gaze	gene	20754604	20827306	569.4895	-	.	Gene GSVIVG01000268001 ; Complete 1
chr7	Gaze	gene	20836494	20837958	10.4331	-	.	Gene GSVIVG01000269001 ; Complete 1
chr7	Gaze	gene	20843944	20860116	8.8842	-	.	Gene GSVIVG01000270001 ; Complete 1
chr7	Gaze	gene	20914629	20915624	6.585	-	.	Gene GSVIVG01000271001 ; Complete 1
chr7	Gaze	gene	20920012	20930048	356.9888	-	.	Gene GSVIVG01000273001 ; Complete 1
chr7	Gaze	gene	20948698	20960201	98.9626	-	.	Gene GSVIVG01000275001 ; Complete 1
chr7	Gaze	gene	20978835	20984201	113.5799	+	.	Gene GSVIVG01000277001 ; Complete 1
chr7	Gaze	gene	20986938	20987875	26.2856	-	.	Gene GSVIVG01000278001 ; Complete 1
chr7	Gaze	gene	20997206	21013872	416.5669	+	.	Gene GSVIVG01000280001 ; Complete 1
chrUn	Gaze	gene	2170761	2173434	65.7907	-	.	Gene GSVIVG01000282001 ; Complete 1
chrUn	Gaze	gene	2245750	2251431	59.3505	-	.	Gene GSVIVG01000284001 ; Complete 1
chrUn	Gaze	gene	2256357	2263708	7.3264	-	.	Gene GSVIVG01000285001 ; Complete 1
chrUn	Gaze	gene	2263726	2264543	28.2781	-	.	Gene GSVIVG01000286001 ; Complete 1
chrUn	Gaze	gene	2295643	2296568	7.7521	+	.	Gene GSVIVG01000287001 ; Complete 1
chrUn	Gaze	gene	2354479	2357708	25.5814	+	.	Gene GSVIVG01000288001 ; Complete 1
chrUn	Gaze	gene	2365748	2374087	41.9181	-	.	Gene GSVIVG01000289001 ; Complete 1
chrUn	Gaze	gene	2379078	2380472	12.8109	-	.	Gene GSVIVG01000290001 ; Complete 1
chrUn	Gaze	gene	2501943	2502864	7.7538	-	.	Gene GSVIVG01000293001 ; Complete 1
chrUn	Gaze	gene	2625028	2625460	5.4796	+	.	Gene GSVIVG01000297001 ; Complete 1
chrUn	Gaze	gene	2628682	2638367	31.5649	-	.	Gene GSVIVG01000299001 ; Complete 1
chrUn	Gaze	gene	2643334	2645994	42.2607	-	.	Gene GSVIVG01000300001 ; Complete 1
chrUn	Gaze	gene	2703199	2703939	7.7591	+	.	Gene GSVIVG01000301001 ; Complete 1
chrUn	Gaze	gene	2736691	2737613	7.7569	-	.	Gene GSVIVG01000303001 ; Complete 1
chrUn	Gaze	gene	2756417	2756728	1.3825	+	.	Gene GSVIVG01000305001 ; Complete 1
chrUn	Gaze	gene	2851713	2854530	47.8399	-	.	Gene GSVIVG01000307001 ; Complete 1
chrUn	Gaze	gene	2863971	2864243	2.3997	+	.	Gene GSVIVG01000309001 ; Complete 1
chrUn	Gaze	gene	2881203	2882126	7.7564	+	.	Gene GSVIVG01000310001 ; Complete 1
chrUn	Gaze	gene	2949698	2949940	1.166	+	.	Gene GSVIVG01000312001 ; Complete 1
chrUn	Gaze	gene	2953602	2954584	44.5855	+	.	Gene GSVIVG01000313001 ; Complete 1
chrUn	Gaze	gene	2999773	3004686	45.3751	-	.	Gene GSVIVG01000315001 ; Complete 1
chr3	Gaze	gene	11313845	11316805	60.5308	-	.	Gene GSVIVG01000316001 ; Complete 1
chr3	Gaze	gene	11323178	11325059	98.3962	+	.	Gene GSVIVG01000318001 ; Complete 1
chr3	Gaze	gene	11335675	11336655	44.422	-	.	Gene GSVIVG01000319001 ; Complete 1
chr3	Gaze	gene	11339790	11346406	135.7105	+	.	Gene GSVIVG01000320001 ; Complete 1
chr3	Gaze	gene	11383641	11387602	98.7613	+	.	Gene GSVIVG01000324001 ; Complete 1
chr3	Gaze	gene	11392767	11402213	139.3983	+	.	Gene GSVIVG01000325001 ; Complete 1
chr3	Gaze	gene	11420553	11421187	40.2323	+	.	Gene GSVIVG01000327001 ; Complete 1
chr3	Gaze	gene	11422337	11424852	39.7494	+	.	Gene GSVIVG01000328001 ; Complete 1
chr3	Gaze	gene	11437314	11437938	40.9072	+	.	Gene GSVIVG01000330001 ; Complete 1
chr3	Gaze	gene	11438316	11441974	92.983	+	.	Gene GSVIVG01000331001 ; Complete 1
chr3	Gaze	gene	11515237	11518011	30.7343	+	.	Gene GSVIVG01000333001 ; Complete 1
chr3	Gaze	gene	11518054	11523487	5.6202	-	.	Gene GSVIVG01000334001 ; Complete 1
chr3	Gaze	gene	11598411	11619004	682.3645	-	.	Gene GSVIVG01000336001 ; Complete 1
chr3	Gaze	gene	11685127	11703195	405.3021	-	.	Gene GSVIVG01000338001 ; Complete 1
chr3	Gaze	gene	11724503	11725430	26.0455	+	.	Gene GSVIVG01000339001 ; Complete 1
chr3	Gaze	gene	11784904	11785720	49.0268	-	.	Gene GSVIVG01000343001 ; Complete 1
chr3	Gaze	gene	11795553	11801564	103.9976	+	.	Gene GSVIVG01000345001 ; Complete 1
chr3	Gaze	gene	11803849	11814676	5.4766	-	.	Gene GSVIVG01000347001 ; Complete 1
chr3	Gaze	gene	11875119	11877082	8.3535	-	.	Gene GSVIVG01000349001 ; Complete 1
chr3	Gaze	gene	11884521	11885474	0.1931	-	.	Gene GSVIVG01000350001 ; Complete 1
chr3	Gaze	gene	11895010	11895610	20.3215	-	.	Gene GSVIVG01000351001 ; Complete 1
chr3	Gaze	gene	11911754	11922553	18.7696	-	.	Gene GSVIVG01000352001 ; Complete 1
chr3	Gaze	gene	11939928	11940490	3.749	-	.	Gene GSVIVG01000354001 ; Complete 1
chr3	Gaze	gene	12160726	12163148	2.1371	+	.	Gene GSVIVG01000357001 ; Complete 1
chr3	Gaze	gene	12166243	12166828	25.5296	-	.	Gene GSVIVG01000358001 ; Complete 1
