hom63 Gm15 12247408 12249240
hom63 AtChr3 5669373 5670842
hom64 Gm20 45756065 45756668
hom64 AtChr3 5669373 5670842
hom65 Gm09 3730498 3732572
hom65 AtChr3 5669373 5670842
hom66 Gm09 3730498 3732572
hom66 AtChr3 5669373 5670842
hom67 Gm09 3730498 3732572
hom67 AtChr3 5669373 5670842
hom68 Gm07 42586571 42587197
hom68 AtChr3 2161869 2166349
hom69 Gm07 42574512 42581568
hom69 AtChr3 2161869 2166349
hom70 Gm17 2050229 2057680
hom70 AtChr3 2161869 2166349
hom71 Gm17 2050229 2057680
hom71 AtChr3 2161869 2166349
hom72 Gm17 2050229 2057680
hom72 AtChr3 2161869 2166349
hom73 Gm17 2064006 2070930
hom73 AtChr3 2161869 2166349
hom74 Gm17 2064006 2070930
hom74 AtChr3 2161869 2166349
hom75 Gm17 1903135 1903982
hom75 AtChr5 8541778 8542449
hom76 Gm09 3863046 3863804
hom76 AtChr5 8541778 8542449
hom77 Gm09 3852134 3852451
hom77 AtChr5 8541778 8542449
hom78 Gm07 42729419 42730039
hom78 AtChr5 8541778 8542449
hom79 Gm15 12101122 12101941
hom79 AtChr5 8541778 8542449
hom80 Gm15 12112103 12112249
hom80 AtChr5 8541778 8542449
hom81 Gm07 42689916 42693686
hom81 AtChr3 5639839 5642737
hom82 Gm07 42689916 42693686
hom82 AtChr3 5639839 5642737
hom83 Gm07 42689916 42693686
hom83 AtChr3 5639839 5642737
hom84 Gm07 42689916 42693686
hom84 AtChr3 5639839 5642737
hom85 Gm07 42689916 42693686
hom85 AtChr3 5639839 5642737
hom86 Gm17 1934909 1938103
hom86 AtChr3 5639839 5642737
hom87 Gm09 3820794 3822973
hom87 AtChr3 5635596 5638482
hom88 Gm07 42696778 42701368
hom88 AtChr3 5635596 5638482
hom89 Gm07 42696778 42701368
hom89 AtChr3 5635596 5638482
hom90 Gm15 12141849 12142907
hom90 AtChr3 5635596 5638482
hom91 Gm17 1928723 1932136
hom91 AtChr3 5635596 5638482
hom92 Gm07 42696778 42701368
hom92 AtChr3 5635596 5638482
hom93 Gm03 45406047 45409553
hom93 AtChr1 2952771 2955689
hom94 Gm03 45406047 45409553
hom94 AtChr1 2952771 2955689
hom95 Gm10 37986560 37989729
hom95 AtChr1 2952771 2955689
hom96 Gm19 47981393 47984804
hom96 AtChr1 2952771 2955689
hom97 Gm19 47981393 47984804
hom97 AtChr1 2952771 2955689
hom98 Gm20 45907105 45910474
hom98 AtChr1 2952771 2955689
hom99 Gm09 3713321 3719491
hom99 AtChr5 19886498 19888463
hom100 Gm09 3713321 3719491
hom100 AtChr5 19886498 19888463
hom101 Gm09 3713321 3719491
hom101 AtChr5 19886498 19888463
hom102 Gm15 12266739 12272608
hom102 AtChr5 19886498 19888463
hom103 Gm15 12266739 12272608
hom103 AtChr5 19886498 19888463
hom104 Gm15 12366601 12370132
hom104 AtChr4 9036222 9038062
hom105 Gm09 3634464 3636010
hom105 AtChr4 9036222 9038062
hom106 Gm15 12366601 12370132
hom106 AtChr4 9036222 9038062
hom107 Gm15 12358269 12364592
hom107 AtChr4 9036222 9038062
hom108 Gm09 3637377 3643037
hom108 AtChr4 9036222 9038062
hom109 Gm07 42441206 42447727
hom109 AtChr3 5723249 5727620
hom110 Gm17 2180692 2187342
hom110 AtChr3 5723249 5727620
hom111 Gm07 42441206 42447727
hom111 AtChr3 5723249 5727620
hom112 Gm07 42441206 42447727
hom112 AtChr3 5723249 5727620
hom113 Gm17 2180692 2187342
hom113 AtChr3 5723249 5727620
hom114 Gm07 42622903 42630830
hom114 AtChr3 5662384 5667803
hom115 Gm07 42622903 42630830
hom115 AtChr3 5662384 5667803
hom116 Gm09 3740291 3749338
hom116 AtChr3 5662384 5667803
hom117 Gm15 12223735 12237969
hom117 AtChr3 5662384 5667803
hom118 Gm17 2013090 2021174
hom118 AtChr3 5662384 5667803
hom119 Gm20 45758518 45766428
hom119 AtChr3 1609211 1612523
hom120 Gm03 45548792 45554583
hom120 AtChr3 1609211 1612523
hom121 Gm20 45758518 45766428
hom121 AtChr3 1609211 1612523
hom122 Gm10 38116453 38126047
hom122 AtChr3 1609211 1612523
hom123 Gm19 48166591 48172855
hom123 AtChr3 1609211 1612523
hom124 Gm19 48174462 48176900
hom124 AtChr3 1603400 1606231
hom125 Gm03 45556159 45560907
hom125 AtChr3 1603400 1606231
hom126 Gm10 38133945 38137464
hom126 AtChr3 1603400 1606231
hom127 Gm20 45751548 45755615
hom127 AtChr3 1603400 1606231
hom128 Gm20 45751548 45755615
hom128 AtChr3 1603400 1606231
hom129 Gm03 45640334 45651189
hom129 AtChr3 1561778 1567318
hom130 Gm10 38206932 38217026
hom130 AtChr3 1561778 1567318
hom131 Gm03 45640334 45651189
hom131 AtChr3 1561778 1567318
hom132 Gm19 48281850 48292249
hom132 AtChr3 1561778 1567318
hom133 Gm20 45679263 45687748
hom133 AtChr3 1561778 1567318
hom134 Gm03 45373169 45374514
hom134 AtChr1 21078820 21080423
hom135 Gm19 47947364 47948686
hom135 AtChr1 21078820 21080423
hom136 Gm19 47947364 47948686
hom136 AtChr1 21078820 21080423
hom137 Gm03 45373169 45374514
hom137 AtChr1 21078820 21080423
hom138 Gm19 47947364 47948686
hom138 AtChr1 21078820 21080423
hom139 Gm03 45463353 45464075
hom139 AtChr1 2949676 2950989
hom140 Gm10 38048887 38050336
hom140 AtChr1 2949676 2950989
hom141 Gm03 45461049 45462272
hom141 AtChr1 2949676 2950989
hom142 Gm10 38048887 38050336
hom142 AtChr1 2949676 2950989
hom143 Gm19 48049410 48050583
hom143 AtChr1 2949676 2950989
hom144 Gm03 45362202 45365298
hom144 AtChr5 23314716 23318125
hom145 Gm03 45362202 45365298
hom145 AtChr5 23314716 23318125
hom146 Gm03 45354878 45358677
hom146 AtChr5 23314716 23318125
hom147 Gm19 47937590 47940924
hom147 AtChr5 23314716 23318125
hom148 Gm17 2294333 2296001
hom148 AtChr5 19995025 19996314
hom149 Gm15 11885640 11887469
hom149 AtChr5 19995025 19996314
hom150 Gm07 42319580 42320711
hom150 AtChr5 19995025 19996314
hom151 Gm09 3264053 3266372
hom151 AtChr5 19995025 19996314
hom152 Gm17 2091387 2093157
hom152 AtChr5 19915872 19917525
hom153 Gm09 3611733 3613271
hom153 AtChr5 19915872 19917525
hom154 Gm07 42554320 42555760
hom154 AtChr5 19915872 19917525
hom155 Gm15 12395575 12397589
hom155 AtChr5 19915872 19917525
hom156 Gm20 45800676 45804359
hom156 AtChr5 9861289 9862896
hom157 Gm10 38076565 38079829
hom157 AtChr5 9861289 9862896
hom158 Gm10 38076565 38079829
hom158 AtChr5 9861289 9862896
hom159 Gm10 38076565 38079829
hom159 AtChr5 9861289 9862896
hom160 Gm03 43877428 43880168
hom160 AtChr5 9815556 9817599
hom161 Gm03 43877428 43880168
hom161 AtChr5 9815556 9817599
hom162 Gm19 46330715 46333163
hom162 AtChr5 9815556 9817599
hom163 Gm03 43877428 43880168
hom163 AtChr5 9815556 9817599
hom164 Gm15 12145318 12147094
hom164 AtChr5 9807302 9808506
hom165 Gm07 42681955 42682821
hom165 AtChr5 9807302 9808506
hom166 Gm09 3810885 3812630
hom166 AtChr5 9807302 9808506
hom167 Gm09 3810885 3812630
hom167 AtChr5 9807302 9808506
hom168 Gm03 45638741 45639433
hom168 AtChr5 9785407 9789232
hom169 Gm10 38199587 38203430
hom169 AtChr5 9785407 9789232
hom170 Gm20 45691536 45695452
hom170 AtChr5 9785407 9789232
hom171 Gm19 48275533 48280220
hom171 AtChr5 9785407 9789232
hom172 Gm03 45388490 45392807
hom172 AtChr5 9480573 9482790
hom173 Gm20 45936566 45936969
hom173 AtChr5 9480573 9482790
hom174 Gm19 47961427 47965789
hom174 AtChr5 9480573 9482790
hom175 Gm10 37903109 37906399
hom175 AtChr5 9480573 9482790
hom176 Gm15 11928337 11929498
hom176 AtChr4 9116302 9119317
hom177 Gm07 42347562 42350014
hom177 AtChr4 9116302 9119317
hom178 Gm09 3290206 3292596
hom178 AtChr4 9116302 9119317
hom179 Gm17 2262773 2265105
hom179 AtChr4 9116302 9119317
hom180 Gm09 3294458 3298205
hom180 AtChr4 9112686 9116164
hom181 Gm17 2255281 2259564
hom181 AtChr4 9112686 9116164
hom182 Gm15 11932855 11936640
hom182 AtChr4 9112686 9116164
hom183 Gm07 42352748 42357044
hom183 AtChr4 9112686 9116164
hom184 Gm07 42456155 42461497
hom184 AtChr4 9096730 9100841
hom185 Gm09 3399463 3404373
hom185 AtChr4 9096730 9100841
hom186 Gm15 12633472 12638814
hom186 AtChr4 9096730 9100841
hom187 Gm17 2171446 2175206
hom187 AtChr4 9096730 9100841
hom188 Gm09 3835129 3839129
hom188 AtChr4 8982183 8984210
hom189 Gm15 12127209 12130656
hom189 AtChr4 8982183 8984210
hom190 Gm15 12127209 12130656
hom190 AtChr4 8982183 8984210
hom191 Gm15 12127209 12130656
hom191 AtChr4 8982183 8984210
hom192 Gm15 12121477 12124388
hom192 AtChr4 8979889 8981768
hom193 Gm09 3842985 3848193
hom193 AtChr4 8979889 8981768
hom194 Gm07 42722672 42725498
hom194 AtChr4 8979889 8981768
hom195 Gm17 1908121 1910965
hom195 AtChr4 8979889 8981768
hom196 Gm19 46440492 46441257
hom196 AtChr4 1041142 1041733
hom197 Gm02 1487572 1488436
hom197 AtChr4 1041142 1041733
hom198 Gm03 43978161 43979052
hom198 AtChr4 1041142 1041733
hom199 Gm10 1522919 1523822
hom199 AtChr4 1041142 1041733
hom200 Gm19 46511065 46513792
hom200 AtChr4 1002394 1005253
hom201 Gm02 1452230 1455046
hom201 AtChr4 1002394 1005253
hom202 Gm03 44037064 44039229
hom202 AtChr4 1002394 1005253
hom203 Gm10 1491088 1493871
hom203 AtChr4 1002394 1005253
hom204 Gm02 1543023 1548121
hom204 AtChr3 23239446 23242251
hom205 Gm10 1592908 1593116
hom205 AtChr3 23239446 23242251
hom206 Gm03 43948734 43952829
hom206 AtChr3 23239446 23242251
hom207 Gm19 46416014 46418681
hom207 AtChr3 23239446 23242251
hom208 Gm09 3948635 3950730
hom208 AtChr3 7541477 7543518
hom209 Gm15 12796981 12798653
hom209 AtChr3 7541477 7543518
hom210 Gm17 1846748 1848445
hom210 AtChr3 7541477 7543518
hom211 Gm07 42798218 42799751
hom211 AtChr3 7541477 7543518
hom212 Gm19 46301684 46304736
hom212 AtChr3 3919502 3921519
hom213 Gm03 43844395 43846689
hom213 AtChr3 3919502 3921519
hom214 Gm03 43844395 43846689
hom214 AtChr3 3919502 3921519
hom215 Gm03 43844395 43846689
hom215 AtChr3 3919502 3921519
hom216 Gm17 2099335 2103391
hom216 AtChr3 2157974 2160623
hom217 Gm17 2099335 2103391
hom217 AtChr3 2157974 2160623
hom218 Gm07 42539195 42543215
hom218 AtChr3 2157974 2160623
hom219 Gm17 2099335 2103391
hom219 AtChr3 2157974 2160623
hom220 Gm07 42447877 42449020
hom220 AtChr3 2140103 2141533
hom221 Gm17 2179387 2180589
hom221 AtChr3 2140103 2141533
hom222 Gm09 3389474 3390846
hom222 AtChr3 2140103 2141533
hom223 Gm15 12088954 12090103
hom223 AtChr3 2140103 2141533
hom224 Gm03 45634675 45637606
hom224 AtChr3 1579667 1582547
hom225 Gm19 48252983 48258970
hom225 AtChr3 1579667 1582547
hom226 Gm10 38182839 38187040
hom226 AtChr3 1579667 1582547
hom227 Gm20 45712916 45716334
hom227 AtChr3 1579667 1582547
hom228 Gm03 43865799 43866953
hom228 AtChr2 19568464 19569507
hom229 Gm19 46318944 46319578
hom229 AtChr2 19568464 19569507
hom230 Gm09 3805629 3806102
hom230 AtChr2 19568464 19569507
hom231 Gm15 12153757 12154260
hom231 AtChr2 19568464 19569507
hom232 Gm02 1396329 1401714
hom232 AtChr2 19498368 19502246
hom233 Gm02 1409524 1418211
hom233 AtChr2 19498368 19502246
hom234 Gm10 1455418 1460820
hom234 AtChr2 19498368 19502246
hom235 Gm10 1455418 1460820
hom235 AtChr2 19498368 19502246
hom236 Gm10 1519053 1519546
hom236 AtChr1 20851039 20851566
hom237 Gm19 46475303 46475913
hom237 AtChr1 20851039 20851566
hom238 Gm02 1475986 1476486
hom238 AtChr1 20851039 20851566
hom239 Gm03 44010403 44011189
hom239 AtChr1 20851039 20851566
hom240 Gm09 3349534 3353965
hom240 AtChr1 12746486 12748614
hom241 Gm09 3349534 3353965
hom241 AtChr1 12746486 12748614
hom242 Gm09 3349534 3353965
hom242 AtChr1 12746486 12748614
hom243 Gm15 12015344 12019831
hom243 AtChr1 12746486 12748614
hom244 Gm03 45618205 45624765
hom244 AtChr1 2932739 2936586
hom245 Gm10 38162041 38168251
hom245 AtChr1 2932739 2936586
hom246 Gm19 48238860 48245504
hom246 AtChr1 2932739 2936586
hom247 Gm20 45727495 45734148
hom247 AtChr1 2932739 2936586
